system_id,image_id,file,first_author,year,source_journal,publisher,open_access,arxiv,bibcode,license_class,restrictive_venue,permission_status
pds-70,pds-70_sphere2016-k1,images/pds-70/pds-70_sphere2016-k1.png,Haffert,2019,"Nature Astronomy 3, 749",Springer Nature,restrictive,1906.01486,2019NatAs...3..749H,arxiv-preprint-figure,Y,not-needed
pds-70,pds-70_jwst2024,images/pds-70/pds-70_jwst2024.png,Christiaens,2024,"A&A 685, L1",EDP Sciences,hybrid,2403.04855,2024A&A...685L...1C,arxiv-preprint-figure,,not-needed
pds-70,pds-70_seeds,images/pds-70/pds-70_seeds.png,Hashimoto,2012,"ApJL 758, L19",AAS/IOP,green-oa,1208.2075,2012ApJ...758L..19H,arxiv-preprint-figure,,not-needed
pds-70,pds-70_keck2020,images/pds-70/pds-70_keck2020.png,Wang,2020,"AJ 159, 263",AAS/IOP,green-oa,2004.09597,2020AJ....159..263W,arxiv-preprint-figure,,not-needed
pds-70,pds-70_keck-vortex-2024,images/pds-70/pds-70_keck-vortex-2024.png,Wallack,2024,"AJ 168, 78",AAS/IOP,green-oa,2408.04048,2024AJ....168...78W,arxiv-preprint-figure,,not-needed
pds-70,pds-70_sphere-rdi-xie22,images/pds-70/pds-70_sphere-rdi-xie22.png,Xie,2022,"A&A 666, A32",EDP Sciences,hybrid,2208.07915,2022A&A...666A..32X,arxiv-preprint-figure,,not-needed
pds-70,pds-70_muse2020,images/pds-70/pds-70_muse2020.png,Xie,2020,"A&A 644, A149",EDP Sciences,hybrid,2011.08043,2020A&A...644A.149X,arxiv-preprint-figure,,not-needed
pds-70,pds-70_eris2025,images/pds-70/pds-70_eris2025.png,Maio,2025,Astronomy & Astrophysics,EDP Sciences,hybrid,2504.19810,2025A&A...698A..52M,arxiv-preprint-figure,,not-needed
pds-70,pds-70_wfc3halpha2024,images/pds-70/pds-70_wfc3halpha2024.png,Zhou,2025,ApJL,AAS/IOP,green-oa,2502.14024,2025ApJ...980L..39Z,arxiv-preprint-figure,,not-needed
pds-70,pds-70_alma-b3-2024,images/pds-70/pds-70_alma-b3-2024.png,Doi,2024,"ApJL 974, L25",AAS/IOP,green-oa,2408.09216,2024ApJ...974L..25D,arxiv-preprint-figure,,not-needed
pds-70,pds-70_wfc3rdi,images/pds-70/pds-70_wfc3rdi.png,Sanghi,2021,AJ,AAS/IOP,green-oa,2112.10777,2022AJ....163..119S,arxiv-preprint-figure,,not-needed
pds-70,pds-70_magao-wagner2018,images/pds-70/pds-70_magao-wagner2018.png,Wagner,2018,"ApJL 863, L8",AAS/IOP,green-oa,1807.10766,2018ApJ...863L...8W,arxiv-preprint-figure,,not-needed
pg-0953-414,pg-0953-414_bahcall1994,images/pg-0953-414/pg-0953-414_bahcall1994.png,Bahcall,1994,"ApJL 435, L11",AAS/IOP,green-oa,astro-ph/9409028,1994ApJ...435L..11B,arxiv-preprint-figure,,not-needed
pg-0953-414,pg-0953-414_acshrc2006,images/pg-0953-414/pg-0953-414_acshrc2006.png,Bentz,2009,"ApJ 697, 160",AAS/IOP,green-oa,0812.2283,2009ApJ...697..160B,arxiv-preprint-figure,,not-needed
pg-1116-215,pg-1116-215_bahcall1994,images/pg-1116-215/pg-1116-215_bahcall1994.png,Bahcall,1994,"ApJL 435, L11",AAS/IOP,green-oa,astro-ph/9409028,1994ApJ...435L..11B,arxiv-preprint-figure,,not-needed
pg-1116-215,pg-1116-215_nicmos2009,images/pg-1116-215/pg-1116-215_nicmos2009.png,Veilleux,2009,"ApJ 701, 587",AAS/IOP,green-oa,0906.3157,2009ApJ...701..587V,arxiv-preprint-figure,,not-needed
pg-1202-281,pg-1202-281_bahcall1994,images/pg-1202-281/pg-1202-281_bahcall1994.png,Bahcall,1994,"ApJL 435, L11",AAS/IOP,green-oa,astro-ph/9409028,1994ApJ...435L..11B,arxiv-preprint-figure,,not-needed
pg-1307-085,pg-1307-085_bahcall1994,images/pg-1307-085/pg-1307-085_bahcall1994.png,Bahcall,1994,"ApJL 435, L11",AAS/IOP,green-oa,astro-ph/9409028,1994ApJ...435L..11B,arxiv-preprint-figure,,not-needed
pg-1307-085,pg-1307-085_muse2015,images/pg-1307-085/pg-1307-085_muse2015.png,Husemann,2015,"MNRAS 455, 1905",OUP,hybrid,1510.03864,2016MNRAS.455.1905H,arxiv-preprint-figure,,not-needed
pg-1307-085,pg-1307-085_nicmos2009,images/pg-1307-085/pg-1307-085_nicmos2009.png,Veilleux,2009,"ApJ 701, 587",AAS/IOP,green-oa,0906.3157,2009ApJ...701..587V,arxiv-preprint-figure,,not-needed
pg-1444-407,pg-1444-407_bahcall1995,images/pg-1444-407/pg-1444-407_bahcall1995.png,Bahcall,1995,"ApJ 450, 486",AAS/IOP,green-oa,astro-ph/9501018,1995ApJ...450..486B,arxiv-preprint-figure,,not-needed
pi1-gruis,pi1-gruis_alma2020,images/pi1-gruis/pi1-gruis_alma2020.png,Doan,2020,A&A,EDP Sciences,hybrid,1911.10756,2020A&A...633A..13D,arxiv-preprint-figure,,not-needed
pks-1302-102,pks-1302-102_bahcall1995,images/pks-1302-102/pks-1302-102_bahcall1995.png,Bahcall,1995,"ApJ 450, 486",AAS/IOP,green-oa,astro-ph/9501018,1995ApJ...450..486B,arxiv-preprint-figure,,not-needed
pks-1302-102,pks-1302-102_subaru2006,images/pks-1302-102/pks-1302-102_subaru2006.png,Guyon,2006,"ApJS 166, 89",AAS/IOP,green-oa,astro-ph/0605079,2006ApJS..166...89G,arxiv-preprint-figure,,not-needed
ps-gem,ps-gem_vlti_pionier,images/ps-gem/ps-gem_vlti_pionier.png,De Prins,2026,A&A,EDP Sciences,hybrid,2605.13445,2026arXiv260513445D,arxiv-preprint-figure,,not-needed
pz-tel,pz-tel_nici2010,images/pz-tel/pz-tel_nici2010.png,Biller,2010,"ApJL 720, L82",AAS/IOP,green-oa,1007.4808,2010ApJ...720L..82B,arxiv-preprint-figure,,not-needed
r-aqr,r-aqr_vampires2024,images/r-aqr/r-aqr_vampires2024.png,Lucas,2024,"PASP 136, 114504",AAS/IOP,green-oa,2410.12199,2024PASP..136k4504L,arxiv-preprint-figure,,not-needed
r-cra-iras-32,r-cra-iras-32_edisk,images/r-cra-iras-32/r-cra-iras-32_edisk.png,Ohashi,2023,"ApJ 951, 8",AAS/IOP,green-oa,2306.15406,2023ApJ...951....8O,arxiv-preprint-figure,,not-needed
r-cra-irs5n,r-cra-irs5n_edisk,images/r-cra-irs5n/r-cra-irs5n_edisk.png,Ohashi,2023,"ApJ 951, 8",AAS/IOP,green-oa,2306.15406,2023ApJ...951....8O,arxiv-preprint-figure,,not-needed
r-cra-irs7b,r-cra-irs7b_edisk,images/r-cra-irs7b/r-cra-irs7b_edisk.png,Ohashi,2023,"ApJ 951, 8",AAS/IOP,green-oa,2306.15406,2023ApJ...951....8O,arxiv-preprint-figure,,not-needed
roxs-42b,roxs-42b_keck2014,images/roxs-42b/roxs-42b_keck2014.png,Currie,2014,"ApJL 780, L30",AAS/IOP,green-oa,1310.4825,2014ApJ...780L..30C,arxiv-preprint-figure,,not-needed
ru-cen,ru-cen_sphere_irdis,images/ru-cen/ru-cen_sphere_irdis.png,Andrych,2023,MNRAS,OUP,hybrid,2307.16598,2023MNRAS.524.4168A,arxiv-preprint-figure,,not-needed
ru-lup,ru-lup_dsharp,images/ru-lup/ru-lup_dsharp.png,Andrews,2018,"ApJL 869, L41",AAS/IOP,green-oa,1812.04040,2018ApJ...869L..41A,arxiv-preprint-figure,,not-needed
ru-lup,ru-lup_dartts-s,images/ru-lup/ru-lup_dartts-s.png,Avenhaus,2018,"ApJ 863, 44",AAS/IOP,green-oa,1803.10882,2018ApJ...863...44A,arxiv-preprint-figure,,not-needed
ru-lup,ru-lup_dartts-s-j,images/ru-lup/ru-lup_dartts-s-j.png,Avenhaus,2018,"ApJ 863, 44",AAS/IOP,green-oa,1803.10882,2018ApJ...863...44A,arxiv-preprint-figure,,not-needed
ru-lup,ru-lup_alma-co2020,images/ru-lup/ru-lup_alma-co2020.png,Huang,2020,"ApJ 898, 140",AAS/IOP,green-oa,2007.02974,2020ApJ...898..140H,arxiv-preprint-figure,,not-needed
rv-ori,rv-ori_destinys-orion,images/rv-ori/rv-ori_destinys-orion.png,Valegard,2024,"A&A 685, A54",EDP Sciences,hybrid,2403.02156,2024A&A...685A..54V,arxiv-preprint-figure,,not-needed
rw-aur,rw-aur_sphere-taurus,images/rw-aur/rw-aur_sphere-taurus.png,Garufi,2024,"A&A 685, A53",EDP Sciences,hybrid,2403.02158,2024A&A...685A..53G,arxiv-preprint-figure,,not-needed
rw-aur,rw-aur_taurus-long2019,images/rw-aur/rw-aur_taurus-long2019.png,Long,2019,"ApJ 882, 49",AAS/IOP,green-oa,1906.10809,2019ApJ...882...49L,arxiv-preprint-figure,,not-needed
rx-j1604-3-2130,rx-j1604-3-2130_exoalma,images/rx-j1604-3-2130/rx-j1604-3-2130_exoalma.png,Curone,2025,ApJL (exoALMA special issue),AAS/IOP,green-oa,2504.18725,2025ApJ...984L...9C,arxiv-preprint-figure,,not-needed
rx-j1604-3-2130,rx-j1604-3-2130_seeds2012,images/rx-j1604-3-2130/rx-j1604-3-2130_seeds2012.png,Mayama,2012,"ApJL 760, L26",AAS/IOP,green-oa,1211.3284,2012ApJ...760L..26M,arxiv-preprint-figure,,not-needed
rx-j1604-3-2130,rx-j1604-3-2130_alma2023,images/rx-j1604-3-2130/rx-j1604-3-2130_alma2023.png,Stadler,2023,"A&A 670, L1",EDP Sciences,hybrid,2301.01684,2023A&A...670L...1S,arxiv-preprint-figure,,not-needed
rx-j1604-3-2130,rx-j1604-3-2130_keck-vortex-2024,images/rx-j1604-3-2130/rx-j1604-3-2130_keck-vortex-2024.png,Wallack,2024,"AJ 168, 78",AAS/IOP,green-oa,2408.04048,2024AJ....168...78W,arxiv-preprint-figure,,not-needed
rx-j1604-3-2130,rx-j1604-3-2130_zimpol2015,images/rx-j1604-3-2130/rx-j1604-3-2130_zimpol2015.png,Pinilla,2015,A&A Letters,EDP Sciences,hybrid,1510.00412,2015A&A...584L...4P,arxiv-preprint-figure,,not-needed
rx-j1604-3-2130,rx-j1604-3-2130_sphere-rdi-xie22,images/rx-j1604-3-2130/rx-j1604-3-2130_sphere-rdi-xie22.png,Xie,2022,"A&A 666, A32",EDP Sciences,hybrid,2208.07915,2022A&A...666A..32X,arxiv-preprint-figure,,not-needed
rx-j1604-3-2130,rx-j1604-3-2130_exoalma-co,images/rx-j1604-3-2130/rx-j1604-3-2130_exoalma-co.png,Teague,2025,ApJL (exoALMA Focus Issue),AAS/IOP,green-oa,2504.18688,2025ApJ...984L...6T,arxiv-preprint-figure,,not-needed
rx-j1615-3-3255,rx-j1615-3-3255_exoalma,images/rx-j1615-3-3255/rx-j1615-3-3255_exoalma.png,Curone,2025,ApJL (exoALMA special issue),AAS/IOP,green-oa,2504.18725,2025ApJ...984L...9C,arxiv-preprint-figure,,not-needed
rx-j1615-3-3255,rx-j1615-3-3255_dartts-s,images/rx-j1615-3-3255/rx-j1615-3-3255_dartts-s.png,Avenhaus,2018,"ApJ 863, 44",AAS/IOP,green-oa,1803.10882,2018ApJ...863...44A,arxiv-preprint-figure,,not-needed
rx-j1615-3-3255,rx-j1615-3-3255_alma2015,images/rx-j1615-3-3255/rx-j1615-3-3255_alma2015.png,van der Marel,2015,"A&A 579, A106 (2015)",EDP Sciences,hybrid,1504.03927,2015A&A...579A.106V,arxiv-preprint-figure,,not-needed
rx-j1615-3-3255,rx-j1615-3-3255_hiciao2017,images/rx-j1615-3-3255/rx-j1615-3-3255_hiciao2017.png,Kooistra,2017,"A&A 597, A132 (2017)",EDP Sciences,hybrid,1610.00908,2017A&A...597A.132K,arxiv-preprint-figure,,not-needed
rx-j1615-3-3255,rx-j1615-3-3255_sphere-rdi-xie22,images/rx-j1615-3-3255/rx-j1615-3-3255_sphere-rdi-xie22.png,Xie,2022,"A&A 666, A32",EDP Sciences,hybrid,2208.07915,2022A&A...666A..32X,arxiv-preprint-figure,,not-needed
rx-j1615-3-3255,rx-j1615-3-3255_exoalma-co,images/rx-j1615-3-3255/rx-j1615-3-3255_exoalma-co.png,Teague,2025,ApJL (exoALMA Focus Issue),AAS/IOP,green-oa,2504.18688,2025ApJ...984L...6T,arxiv-preprint-figure,,not-needed
rx-j1633-9-2442,rx-j1633-9-2442_odisea,images/rx-j1633-9-2442/rx-j1633-9-2442_odisea.png,Cieza,2021,"MNRAS 501, 2934",OUP,hybrid,2012.00189,2021MNRAS.501.2934C,arxiv-preprint-figure,,not-needed
rx-j1633-9-2442,rx-j1633-9-2442_sma2012,images/rx-j1633-9-2442/rx-j1633-9-2442_sma2012.png,Cieza,2012,"ApJ 752, 75",AAS/IOP,green-oa,1204.5722,2012ApJ...752...75C,arxiv-preprint-figure,,not-needed
rx-j1842-9-3532,rx-j1842-9-3532_exoalma,images/rx-j1842-9-3532/rx-j1842-9-3532_exoalma.png,Curone,2025,ApJL (exoALMA special issue),AAS/IOP,green-oa,2504.18725,2025ApJ...984L...9C,arxiv-preprint-figure,,not-needed
rx-j1842-9-3532,rx-j1842-9-3532_alice-f110w,images/rx-j1842-9-3532/rx-j1842-9-3532_alice-f110w.png,Hagan,2018,"AJ 155, 179",AAS/IOP,green-oa,1802.07754,2018AJ....155..179H,archive-product,,not-needed
rx-j1842-9-3532,rx-j1842-9-3532_exoalma-co,images/rx-j1842-9-3532/rx-j1842-9-3532_exoalma-co.png,Teague,2025,ApJL (exoALMA Focus Issue),AAS/IOP,green-oa,2504.18688,2025ApJ...984L...6T,arxiv-preprint-figure,,not-needed
rx-j1852-3-3700,rx-j1852-3-3700_exoalma,images/rx-j1852-3-3700/rx-j1852-3-3700_exoalma.png,Curone,2025,ApJL (exoALMA special issue),AAS/IOP,green-oa,2504.18725,2025ApJ...984L...9C,arxiv-preprint-figure,,not-needed
rx-j1852-3-3700,rx-j1852-3-3700_alice-f110w,images/rx-j1852-3-3700/rx-j1852-3-3700_alice-f110w.png,Hagan,2018,"AJ 155, 179",AAS/IOP,green-oa,1802.07754,2018AJ....155..179H,archive-product,,not-needed
rx-j1852-3-3700,rx-j1852-3-3700_sphere2019,images/rx-j1852-3-3700/rx-j1852-3-3700_sphere2019.png,Villenave,2019,"A&A 624, A7 (2019)",EDP Sciences,hybrid,1902.04612,2019A&A...624A...7V,arxiv-preprint-figure,,not-needed
rx-j1852-3-3700,rx-j1852-3-3700_exoalma-co,images/rx-j1852-3-3700/rx-j1852-3-3700_exoalma-co.png,Teague,2025,ApJL (exoALMA Focus Issue),AAS/IOP,green-oa,2504.18688,2025ApJ...984L...6T,arxiv-preprint-figure,,not-needed
ry-lup,ry-lup_sphere2018,images/ry-lup/ry-lup_sphere2018.png,Langlois,2018,"A&A 614, A88",EDP Sciences,hybrid,1802.03995,2018A&A...614A..88L,arxiv-preprint-figure,,not-needed
ry-ori,ry-ori_destinys-orion,images/ry-ori/ry-ori_destinys-orion.png,Valegard,2024,"A&A 685, A54",EDP Sciences,hybrid,2403.02156,2024A&A...685A..54V,arxiv-preprint-figure,,not-needed
ry-tau,ry-tau_taurus-long2018,images/ry-tau/ry-tau_taurus-long2018.png,Long,2018,"ApJ 869, 17",AAS/IOP,green-oa,1810.06044,2018ApJ...869...17L,arxiv-preprint-figure,,not-needed
ry-tau,ry-tau_seeds,images/ry-tau/ry-tau_seeds.png,Takami,2013,"ApJ 772, 145",AAS/IOP,green-oa,1306.1887,2013ApJ...772..145T,arxiv-preprint-figure,,not-needed
ry-tau,ry-tau_sphere-taurus,images/ry-tau/ry-tau_sphere-taurus.png,Garufi,2024,"A&A 685, A53",EDP Sciences,hybrid,2403.02158,2024A&A...685A..53G,arxiv-preprint-figure,,not-needed
ry-tau,ry-tau_alice-f110w,images/ry-tau/ry-tau_alice-f110w.png,Hagan,2018,"AJ 155, 179",AAS/IOP,green-oa,1802.07754,2018AJ....155..179H,archive-product,,not-needed
ry-tau,ry-tau_keck-vortex-2024,images/ry-tau/ry-tau_keck-vortex-2024.png,Wallack,2024,"AJ 168, 78",AAS/IOP,green-oa,2408.04048,2024AJ....168...78W,arxiv-preprint-figure,,not-needed
ry-tau,ry-tau_carma2010,images/ry-tau/ry-tau_carma2010.png,Isella,2010,"ApJ, 714, 1746",AAS/IOP,green-oa,1003.4318,2010ApJ...714.1746I,arxiv-preprint-figure,,not-needed
ry-tau,ry-tau_sphere-rdi-xie22,images/ry-tau/ry-tau_sphere-rdi-xie22.png,Xie,2022,"A&A 666, A32",EDP Sciences,hybrid,2208.07915,2022A&A...666A..32X,arxiv-preprint-figure,,not-needed
so-1036,so-1036_alma-huang2024,images/so-1036/so-1036_alma-huang2024.png,Huang,2024,ApJ,AAS/IOP,green-oa,2410.03823,2024ApJ...976..132H,arxiv-preprint-figure,,not-needed
so-1152,so-1152_alma-huang2024,images/so-1152/so-1152_alma-huang2024.png,Huang,2024,ApJ,AAS/IOP,green-oa,2410.03823,2024ApJ...976..132H,arxiv-preprint-figure,,not-needed
so-1153,so-1153_alma2024,images/so-1153/so-1153_alma2024.png,Huang,2024,ApJ,AAS/IOP,green-oa,2410.03823,2024ApJ...976..132H,arxiv-preprint-figure,,not-needed
so-1274,so-1274_alma2024,images/so-1274/so-1274_alma2024.png,Huang,2024,ApJ,AAS/IOP,green-oa,2410.03823,2024ApJ...976..132H,arxiv-preprint-figure,,not-needed
so-662,so-662_alma-huang2024,images/so-662/so-662_alma-huang2024.png,Huang,2024,ApJ,AAS/IOP,green-oa,2410.03823,2024ApJ...976..132H,arxiv-preprint-figure,,not-needed
so-844,so-844_alma2024,images/so-844/so-844_alma2024.png,Huang,2024,ApJ,AAS/IOP,green-oa,2410.03823,2024ApJ...976..132H,arxiv-preprint-figure,,not-needed
so-897,so-897_alma2024,images/so-897/so-897_alma2024.png,Huang,2024,ApJ,AAS/IOP,green-oa,2410.03823,2024ApJ...976..132H,arxiv-preprint-figure,,not-needed
so-984,so-984_alma-huang2024,images/so-984/so-984_alma-huang2024.png,Huang,2024,ApJ,AAS/IOP,green-oa,2410.03823,2024ApJ...976..132H,arxiv-preprint-figure,,not-needed
sr-12,sr-12_alma2022,images/sr-12/sr-12_alma2022.png,Wu,2022,ApJL,AAS/IOP,green-oa,2204.06013,2022ApJ...930L...3W,arxiv-preprint-figure,,not-needed
sr-13,sr-13_nircensus,images/sr-13/sr-13_nircensus.png,Garufi,2026,"A&A, in press",EDP Sciences,hybrid,2603.01703,2026A&A...709A.269G,arxiv-preprint-figure,,not-needed
sr-21,sr-21_seeds,images/sr-21/sr-21_seeds.png,Follette,2013,"ApJ 767, 10",AAS/IOP,green-oa,1302.5705,2013ApJ...767...10F,arxiv-preprint-figure,,not-needed
sr-21,sr-21_sphere2020,images/sr-21/sr-21_sphere2020.png,Muro-Arena,2020,"A&A 636, L4",EDP Sciences,hybrid,2003.08189,2020A&A...636L...4M,arxiv-preprint-figure,,not-needed
sr-21,sr-21_alma2020,images/sr-21/sr-21_alma2020.png,Muro-Arena,2020,"A&A 636, L4",EDP Sciences,hybrid,2003.08189,2020A&A...636L...4M,arxiv-preprint-figure,,not-needed
sr-21,sr-21_nirc22020,images/sr-21/sr-21_nirc22020.png,Uyama,2020,AJ (2020),AAS/IOP,green-oa,2011.00044,2020AJ....160..283U,arxiv-preprint-figure,,not-needed
sr-21,sr-21_alma2015,images/sr-21/sr-21_alma2015.png,van der Marel,2015,"A&A 579, A106 (2015)",EDP Sciences,hybrid,1504.03927,2015A&A...579A.106V,arxiv-preprint-figure,,not-needed
sr-21,sr-21_alma2023,images/sr-21/sr-21_alma2023.png,Yang,2023,"ApJ 948, 110",AAS/IOP,green-oa,2303.05064,2023ApJ...948..110Y,arxiv-preprint-figure,,not-needed
sr-21,sr-21_magao2019,images/sr-21/sr-21_magao2019.png,Sallum,2019,AJ,AAS/IOP,green-oa,1908.07427,2019ApJ...883..100S,arxiv-preprint-figure,,not-needed
sr-24s,sr-24s_odisea,images/sr-24s/sr-24s_odisea.png,Cieza,2021,"MNRAS 501, 2934",OUP,hybrid,2012.00189,2021MNRAS.501.2934C,arxiv-preprint-figure,,not-needed
sr-24s,sr-24s_sma2005,images/sr-24s/sr-24s_sma2005.png,Andrews,2005,ApJL,AAS/IOP,green-oa,astro-ph/0411131,2005ApJ...619L.175A,arxiv-preprint-figure,,not-needed
sr-24s,sr-24s_hiciao2019,images/sr-24s/sr-24s_hiciao2019.png,Mayama,2019,"AJ 159, 12",AAS/IOP,green-oa,1911.10941,2020AJ....159...12M,arxiv-preprint-figure,,not-needed
sr-24s,sr-24s_sphere2022,images/sr-24s/sr-24s_sphere2022.png,Weber,2023,"MNRAS 518, 5620",OUP,hybrid,2211.14322,2023MNRAS.518.5620W,arxiv-preprint-figure,,not-needed
sr-4,sr-4_dsharp,images/sr-4/sr-4_dsharp.png,Andrews,2018,"ApJL 869, L41",AAS/IOP,green-oa,1812.04040,2018ApJ...869L..41A,arxiv-preprint-figure,,not-needed
su-aur,su-aur_sphere2021,images/su-aur/su-aur_sphere2021.png,Ginski,2021,"ApJL 908, L25",AAS/IOP,green-oa,2102.08781,2021ApJ...908L..25G,arxiv-preprint-figure,,not-needed
su-aur,su-aur_sphere-taurus,images/su-aur/su-aur_sphere-taurus.png,Garufi,2024,"A&A 685, A53",EDP Sciences,hybrid,2403.02158,2024A&A...685A..53G,arxiv-preprint-figure,,not-needed
su-aur,su-aur_naco-pippin,images/su-aur/su-aur_naco-pippin.png,de Regt,2024,"A&A 684, A73",EDP Sciences,hybrid,2404.02222,2024A&A...684A..73D,arxiv-preprint-figure,,not-needed
su-aur,su-aur_alma2019,images/su-aur/su-aur_alma2019.png,Akiyama,2019,AJ,AAS/IOP,green-oa,1902.10306,2019AJ....157..165A,arxiv-preprint-figure,,not-needed
su-aur,su-aur_hiciao2015,images/su-aur/su-aur_hiciao2015.png,de Leon,2015,PASJ,OUP,hybrid,1505.03610,2015ApJ...806L..10D,arxiv-preprint-figure,,not-needed
svs13a,svs13a_alma2025,images/svs13a/svs13a_alma2025.png,Cortes,2025,"ApJL 992, L31",AAS/IOP,green-oa,2509.21701,2025ApJ...992L..31C,arxiv-preprint-figure,,not-needed
sy-cha,sy-cha_exoalma,images/sy-cha/sy-cha_exoalma.png,Curone,2025,ApJL (exoALMA special issue),AAS/IOP,green-oa,2504.18725,2025ApJ...984L...9C,arxiv-preprint-figure,,not-needed
sy-cha,sy-cha_sphere-chami,images/sy-cha/sy-cha_sphere-chami.png,Ginski,2024,"A&A 685, A52",EDP Sciences,hybrid,2403.02149,2024A&A...685A..52G,arxiv-preprint-figure,,not-needed
sy-cha,sy-cha_sphere-ks-qphi,images/sy-cha/sy-cha_sphere-ks-qphi.png,Ren,2023,"A&A 680, A114",EDP Sciences,hybrid,2310.08589,2023A&A...680A.114R,arxiv-preprint-figure,,not-needed
sy-cha,sy-cha_exoalma-co,images/sy-cha/sy-cha_exoalma-co.png,Teague,2025,ApJL (exoALMA Focus Issue),AAS/IOP,green-oa,2504.18688,2025ApJ...984L...6T,arxiv-preprint-figure,,not-needed
sz-111,sz-111_nircensus,images/sz-111/sz-111_nircensus.png,Garufi,2026,"A&A, in press",EDP Sciences,hybrid,2603.01703,2026A&A...709A.269G,arxiv-preprint-figure,,not-needed
sz-114,sz-114_dsharp,images/sz-114/sz-114_dsharp.png,Andrews,2018,"ApJL 869, L41",AAS/IOP,green-oa,1812.04040,2018ApJ...869L..41A,arxiv-preprint-figure,,not-needed
sz-129,sz-129_dsharp,images/sz-129/sz-129_dsharp.png,Andrews,2018,"ApJL 869, L41",AAS/IOP,green-oa,1812.04040,2018ApJ...869L..41A,arxiv-preprint-figure,,not-needed
sz-131,sz-131_agepro,images/sz-131/sz-131_agepro.png,Zhang,2025,ApJ (2025),AAS/IOP,green-oa,2506.10719,2025ApJ...989....1Z,arxiv-preprint-figure,,not-needed
sz-134,sz-134_nircensus,images/sz-134/sz-134_nircensus.png,Garufi,2026,"A&A, in press",EDP Sciences,hybrid,2603.01703,2026A&A...709A.269G,arxiv-preprint-figure,,not-needed
sz-45,sz-45_sphere-chami,images/sz-45/sz-45_sphere-chami.png,Ginski,2024,"A&A 685, A52",EDP Sciences,hybrid,2403.02149,2024A&A...685A..52G,arxiv-preprint-figure,,not-needed
sz-51,sz-51_nircensus,images/sz-51/sz-51_nircensus.png,Garufi,2026,"A&A, in press",EDP Sciences,hybrid,2603.01703,2026A&A...709A.269G,arxiv-preprint-figure,,not-needed
sz-65,sz-65_agepro,images/sz-65/sz-65_agepro.png,Zhang,2025,ApJ (2025),AAS/IOP,green-oa,2506.10719,2025ApJ...989....1Z,arxiv-preprint-figure,,not-needed
sz-71,sz-71_alma-agepro,images/sz-71/sz-71_alma-agepro.png,Deng,2025,"ApJ 989, 3",AAS/IOP,green-oa,2506.10734,2025ApJ...989....3D,arxiv-preprint-figure,,not-needed
sz-72,sz-72_nircensus,images/sz-72/sz-72_nircensus.png,Garufi,2026,"A&A, in press",EDP Sciences,hybrid,2603.01703,2026A&A...709A.269G,arxiv-preprint-figure,,not-needed
sz-91,sz-91_naco-pippin,images/sz-91/sz-91_naco-pippin.png,de Regt,2024,"A&A 684, A73",EDP Sciences,hybrid,2404.02222,2024A&A...684A..73D,arxiv-preprint-figure,,not-needed
sz-91,sz-91_seeds,images/sz-91/sz-91_seeds.png,Tsukagoshi,2014,"ApJ 783, 90",AAS/IOP,green-oa,1402.1538,2014ApJ...783...90T,arxiv-preprint-figure,,not-needed
sz-91,sz-91_alma2021,images/sz-91/sz-91_alma2021.png,Mauco,2021,ApJ,AAS/IOP,green-oa,2108.12548,2021ApJ...923..128M,arxiv-preprint-figure,,not-needed
sz-cha,sz-cha_sphere-ks-rdi,images/sz-cha/sz-cha_sphere-ks-rdi.png,Ren,2023,"A&A 680, A114",EDP Sciences,hybrid,2310.08589,2023A&A...680A.114R,arxiv-preprint-figure,,not-needed
sz-cha,sz-cha_sphere-chami,images/sz-cha/sz-cha_sphere-chami.png,Ginski,2024,"A&A 685, A52",EDP Sciences,hybrid,2403.02149,2024A&A...685A..52G,arxiv-preprint-figure,,not-needed
sz-cha,sz-cha_sphere-ks-qphi,images/sz-cha/sz-cha_sphere-ks-qphi.png,Ren,2023,"A&A 680, A114",EDP Sciences,hybrid,2310.08589,2023A&A...680A.114R,arxiv-preprint-figure,,not-needed
sz-cha,sz-cha_sphere-rdi-xie22,images/sz-cha/sz-cha_sphere-rdi-xie22.png,Xie,2022,"A&A 666, A32",EDP Sciences,hybrid,2208.07915,2022A&A...666A..32X,arxiv-preprint-figure,,not-needed
t-cha,t-cha_sphere2017,images/t-cha/t-cha_sphere2017.png,Pohl,2017,"A&A 605, A34",EDP Sciences,hybrid,1705.03477,2017A&A...605A..34P,arxiv-preprint-figure,,not-needed
t-tau,t-tau_taurus-long2019,images/t-tau/t-tau_taurus-long2019.png,Long,2019,"ApJ 882, 49",AAS/IOP,green-oa,1906.10809,2019ApJ...882...49L,arxiv-preprint-figure,,not-needed
t-tau,t-tau_sphere-taurus,images/t-tau/t-tau_sphere-taurus.png,Garufi,2024,"A&A 685, A53",EDP Sciences,hybrid,2403.02158,2024A&A...685A..53G,arxiv-preprint-figure,,not-needed
t-tau,t-tau_hiciao2018,images/t-tau/t-tau_hiciao2018.png,Yang,2018,ApJ,AAS/IOP,green-oa,1805.07726,2018ApJ...861..133Y,arxiv-preprint-figure,,not-needed
